accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,180,4.8,1.0,1,True,10,10,10,CAD,96,162438356,11,False,True,False,False,49.291386,One Bedroom Apt at Robson X Denman Stanley Park,-123.134865,Vancouver,West End,10,0.92,1,2,14,180,nightly,100,within an hour,10,entire_home,5.0,https://www.airbnb.com/rooms/33258187,9,0.96
10,175,4.7,1.0,1,True,9,9,10,CAD,94,9269498,228,False,True,False,False,49.28041,"Heart of downtown,Cozy,Modern",-123.12563,Vancouver,Downtown Vancouver,10,0.9500000000000001,1,3,15,175,nightly,100,within an hour,140,entire_home,4.5,https://www.airbnb.com/rooms/9245019,9,0.9500000000000001
10,204,4.8,1.0,1,True,10,9,10,CAD,96,198930178,65,False,True,False,True,49.28246,Cozy Corner Suite at the Heart of DT Vancouver,-123.1196,Vancouver,Downtown Vancouver,10,1.0,1,4,13,204,nightly,90,within an hour,59,entire_home,5.0,https://www.airbnb.com/rooms/27994706,10,1.0
9,175,4.3,1.0,1,True,9,9,9,CAD,86,40895089,317,False,True,False,False,49.2796,"Central Downtown Balcony Suite$116, Free Parking",-123.12425,Vancouver,Downtown Vancouver,10,1.0,1,2,4,175,nightly,100,within an hour,122,entire_home,4.5,https://www.airbnb.com/rooms/7774123,9,1.0
10,175,5.0,2.0,2,True,10,10,10,CAD,100,197838845,76,False,False,False,True,49.28076,Sub Penthouse Sophistication in the Heart of all the Action,-123.12655,Vancouver,Downtown Vancouver,10,0.8,3,8,50,175,nightly,100,within an hour,75,entire_home,5.0,https://www.airbnb.com/rooms/28261377,10,0.85
10,179,4.95,1.0,1,False,10,10,10,CAD,99,6723104,424,False,False,False,True,49.28307,Vintage Guest Loft in Converted Warehouse,-123.10442,Vancouver,Gastown,10,0.88,1,2,15,179,nightly,100,within an hour,397,entire_home,5.0,https://www.airbnb.com/rooms/7639521,10,0.92
10,172,4.8,1.0,1,False,10,10,10,CAD,96,22506621,144,False,True,False,True,49.27628,"Bright, Modern Loft - Hip Main St.(*Now with A/C*)",-123.09876,Vancouver,Strathcona,9,0.6900000000000001,1,4,12,172,nightly,100,within an hour,137,entire_home,5.0,https://www.airbnb.com/rooms/4334640,10,0.87
10,200,4.85,1.0,2,False,10,10,10,CAD,97,25391127,163,False,True,False,True,49.26154,Mt Pleasant - Large 2 Bedroom Suite,-123.08984,Vancouver,Mount Pleasant,10,0.9,2,4,9,200,nightly,100,within a few hours,163,entire_home,5.0,https://www.airbnb.com/rooms/8743634,10,0.9500000000000001
9,210,4.7,1.0,0,True,9,10,10,CAD,94,83930545,63,False,True,False,True,49.2708,Studio Condo in Olympic Village (brand new),-123.10879,Vancouver,Mount Pleasant,10,0.65,1,2,7,210,nightly,100,within an hour,34,entire_home,4.5,https://www.airbnb.com/rooms/23976814,9,0.85
10,200,4.7,1.0,1,True,10,10,10,CAD,94,159101607,62,False,True,False,False,49.2784,Downtown Vancouver Loft,-123.12174,Vancouver,Downtown Vancouver,10,0.9,1,2,20,200,nightly,100,within an hour,62,entire_home,4.5,https://www.airbnb.com/rooms/21824993,9,0.9500000000000001
10,200,4.45,1.0,1,True,9,9,9,CAD,89,31189071,590,False,True,False,False,49.27841,Beautiful Downtown 1 bedroom APT + Free Parking,-123.10705,Vancouver,Downtown Vancouver,10,1.0,1,3,12,200,nightly,100,within an hour,71,entire_home,4.5,https://www.airbnb.com/rooms/24139303,9,1.0
10,200,4.95,1.0,1,True,10,10,10,CAD,99,214851892,74,False,True,False,True,49.28014,Great Location Great Apartment Great Reviews,-123.12311,Vancouver,Downtown Vancouver,10,1.0,1,2,8,200,nightly,100,within an hour,74,entire_home,5.0,https://www.airbnb.com/rooms/28466218,10,1.0
10,210,4.95,1.0,2,False,10,10,10,CAD,99,129667696,254,False,True,False,True,49.26668,Luxury House for the Price of Apartment,-123.042,Vancouver,Hastings-Sunrise,10,0.8,3,4,17,210,nightly,100,within an hour,133,entire_home,5.0,https://www.airbnb.com/rooms/20555247,10,0.9
10,210,4.65,1.0,1,False,10,9,9,CAD,93,173436008,90,False,True,False,False,49.27865,Beautiful View + Close to Transit + FREE Parking,-123.10825,Vancouver,Downtown Vancouver,10,0.9500000000000001,1,2,10,210,nightly,100,within an hour,78,entire_home,4.5,https://www.airbnb.com/rooms/23294686,9,0.9500000000000001
10,206,4.8,1.0,1,False,10,9,10,CAD,96,29867930,333,False,True,False,False,49.27918,Central and Modern + FREE PARKING,-123.10836,Vancouver,Downtown Vancouver,10,1.0,1,2,6,206,nightly,100,within an hour,85,entire_home,5.0,https://www.airbnb.com/rooms/20421398,10,0.9500000000000001
10,200,4.7,1.0,1,True,10,9,10,CAD,94,6375505,122,False,True,False,False,49.28022,Independent artist suite in Beautiful English Bay,-123.13544,Vancouver,West End,10,0.9,1,2,25,200,nightly,100,within an hour,55,entire_home,4.5,https://www.airbnb.com/rooms/24352896,9,0.9500000000000001
10,199,4.9,1.0,1,False,10,10,10,CAD,98,218974882,82,False,True,False,True,49.279678,Downtown! Close to everything! 1 Bedroom + Parking,-123.108833,Vancouver,Downtown Vancouver,10,0.9,1,4,28,199,nightly,100,within an hour,82,entire_home,5.0,https://www.airbnb.com/rooms/29058387,10,0.97
10,199,4.85,1.0,2,True,10,10,10,CAD,97,80942040,211,False,False,False,True,49.21271,Light the Electric Fire at This Ambient Lit Modern Pad,-123.08518,Vancouver,Fraserview,9,1.0,2,4,39,199,nightly,100,within an hour,207,entire_home,5.0,https://www.airbnb.com/rooms/18374938,10,1.0
10,200,4.75,1.0,1,True,9,9,9,CAD,95,41169039,40,False,True,False,False,49.267830000000004,Spacious loft next to Granville Is.,-123.13826,Vancouver,Fairview,10,0.9,1,4,20,200,nightly,88,within a day,38,entire_home,5.0,https://www.airbnb.com/rooms/7819691,9,0.9
10,198,4.65,1.0,1,False,9,10,9,CAD,93,10507457,654,False,True,False,False,49.28548,Alberni Street Downtown with patio and a pull out.,-123.12483,Vancouver,West End,10,0.6000000000000001,2,4,16,198,nightly,91,within an hour,94,entire_home,4.5,https://www.airbnb.com/rooms/12293412,9,0.85
10,195,4.9,2.0,2,False,10,10,10,CAD,98,16750396,535,False,True,False,True,49.28396,Large & Bright Gastown Luxury Loft w/20ft ceilings,-123.10318,Vancouver,Gastown,10,0.85,2,4,16,195,nightly,96,within a few hours,177,entire_home,5.0,https://www.airbnb.com/rooms/13416108,9,1.0
10,198,4.65,1.0,1,True,9,9,10,CAD,93,733981,355,False,True,False,False,49.28283,King-size Bed in the Sky + A/C ☆☆☆☆☆,-123.10786,Vancouver,Gastown,10,1.0,1,3,23,198,nightly,100,within an hour,254,entire_home,4.5,https://www.airbnb.com/rooms/9463710,9,1.0
10,199,4.9,2.0,2,True,10,10,10,CAD,98,25145831,120,False,True,False,True,49.27867,Executive 2BD/2BA in downtown +parking/Hot tub/gym,-123.11894,Vancouver,Downtown Vancouver,10,0.8,2,4,21,199,nightly,100,within an hour,119,entire_home,5.0,https://www.airbnb.com/rooms/19271551,10,0.9500000000000001
10,206,4.95,1.0,1,True,10,10,10,CAD,99,2600211,136,False,False,False,True,49.249416,Light-Filled Loft Apartment with a Balcony,-123.12355,Vancouver,South Cambie,10,0.75,1,4,17,206,nightly,100,within an hour,47,entire_home,5.0,https://www.airbnb.com/rooms/22598404,10,0.9
10,200,4.7,1.0,1,False,10,9,10,CAD,94,28016034,315,False,True,False,False,49.28073,Entire 1bedroom+parkingDT Vancouver,-123.12668,Vancouver,Downtown Vancouver,10,0.9,1,2,12,200,nightly,100,within an hour,164,entire_home,4.5,https://www.airbnb.com/rooms/17099102,10,0.9500000000000001
10,191,4.9,1.0,1,False,10,10,10,CAD,98,34089007,187,False,True,False,True,49.2769,Cozy and convenient 1 bedroom condo downtown.,-123.11823,Vancouver,Yaletown,10,0.75,1,3,6,191,nightly,100,within a few hours,181,entire_home,5.0,https://www.airbnb.com/rooms/15649496,10,0.9500000000000001
9,200,4.55,1.0,2,True,9,9,9,CAD,91,27713683,316,False,True,False,False,49.27919,Modern 1 bedroom 1 Den Parking Tinseltown Gastown,-123.10825,Vancouver,Downtown Vancouver,10,0.9,2,3,18,200,nightly,100,within an hour,114,entire_home,4.5,https://www.airbnb.com/rooms/5347437,9,1.0
10,195,4.95,1.0,1,False,10,10,10,CAD,99,8258871,209,False,True,False,True,49.2689,Modern Garden Retreat Steps to Commercial Drive,-123.06718,Vancouver,Grandview-Woodland,10,1.0,1,4,15,195,nightly,100,within a few hours,208,entire_home,5.0,https://www.airbnb.com/rooms/7415854,10,1.0
10,200,4.7,1.0,1,True,9,10,10,CAD,94,174761436,90,False,True,False,True,49.27571,Heart of downtown New Modern APT + Free parking!,-123.11217,Vancouver,Downtown Vancouver,10,1.0,2,3,18,200,nightly,100,within an hour,75,entire_home,4.5,https://www.airbnb.com/rooms/23430949,10,1.0
10,200,4.85,1.0,1,True,10,10,10,CAD,97,13584295,146,False,True,False,True,49.27847,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,-123.12307,Vancouver,Downtown Vancouver,10,1.0,2,4,13,200,nightly,100,within an hour,115,entire_home,5.0,https://www.airbnb.com/rooms/2653578,9,1.0
10,191,4.9,1.0,1,True,10,10,10,CAD,98,185092131,84,False,True,False,True,49.28635,Your Home in Downtown Vancouver,-123.1242,Vancouver,West End,10,0.9,2,2,20,191,nightly,100,within an hour,84,entire_home,5.0,https://www.airbnb.com/rooms/24501265,10,0.9500000000000001
9,199,4.65,2.0,2,True,10,9,10,CAD,93,33866376,226,False,True,False,False,49.2796,BRIGHT 2 BR+2BH APT SUPERB LOCATION! FREE PARKING!,-123.12962,Vancouver,West End,10,0.9,2,4,21,199,nightly,0,,225,entire_home,4.5,https://www.airbnb.com/rooms/15182829,9,0.9500000000000001
10,189,4.85,1.0,1,False,10,10,10,CAD,97,243223682,13,False,True,False,False,49.27869,Family Friendly Loft in Downtown Vancouver,-123.12062,Vancouver,Downtown Vancouver,10,1.0,2,5,16,189,nightly,100,within an hour,13,entire_home,5.0,https://www.airbnb.com/rooms/33431700,9,0.85
10,189,4.85,1.0,3,True,10,10,10,CAD,97,81968896,186,False,True,False,True,49.287403,Beautiful 3 bedroom 2 floor house,-123.054276,Vancouver,Hastings-Sunrise,10,0.75,3,6,20,189,nightly,100,within an hour,185,entire_home,5.0,https://www.airbnb.com/rooms/18394679,10,0.86
10,185,4.65,1.0,1,True,9,9,10,CAD,93,151113743,77,False,True,False,False,49.27892,Vancouver coolest summer home 20mins near Downtown,-123.08955,Vancouver,Downtown Eastside,9,0.8,2,2,14,185,nightly,93,within an hour,77,entire_home,4.5,https://www.airbnb.com/rooms/21200455,9,0.9
9,180,4.75,1.0,1,True,10,9,10,CAD,95,2959355,175,False,True,False,True,49.314327,"Chateau sur Mer: Romantic, Peaceful Boat House",-123.08889,North Vancouver,North Vancouver,10,0.8,3,5,30,180,nightly,100,within an hour,107,entire_home,5.0,https://www.airbnb.com/rooms/17905617,9,0.9
10,185,4.55,1.0,1,True,10,9,10,CAD,91,26558293,59,False,True,False,False,49.266,Sleek Modern Furnished Studio in Mount Pleasant,-123.10518,Vancouver,Mount Pleasant,10,1.0,1,3,11,185,nightly,100,within an hour,53,entire_home,4.5,https://www.airbnb.com/rooms/20634649,9,1.0
10,180,4.95,1.0,1,False,10,10,10,CAD,99,18696230,84,False,True,False,True,49.27317,Charming Cozy Condo Commercial Drive,-123.07397,Vancouver,Grandview-Woodland,10,1.0,1,2,23,180,nightly,100,within an hour,83,entire_home,5.0,https://www.airbnb.com/rooms/3679016,10,1.0
10,180,4.85,1.0,1,True,10,10,10,CAD,97,298924,31,False,True,False,True,49.27857,Modern Chinatown Condo - Parking Included,-123.09832,Vancouver,Downtown Eastside,10,1.0,1,2,13,180,nightly,100,within an hour,24,entire_home,5.0,https://www.airbnb.com/rooms/28870815,10,1.0
10,200,4.5,1.0,1,True,9,10,10,CAD,90,6186091,149,False,True,False,False,49.27994,Central Loft with Exposed Brick and Timber Beams!,-123.10801,Vancouver,Downtown Vancouver,9,0.88,1,2,17,200,nightly,100,within an hour,145,entire_home,4.5,https://www.airbnb.com/rooms/16051523,9,0.9500000000000001
10,184,4.9,1.0,1,False,9,10,10,CAD,98,8312639,27,False,True,False,True,49.27812,"Modern Chinatown Apartment, Walk to Everything!",-123.09754,Vancouver,Downtown Eastside,10,0.85,1,2,8,184,nightly,100,within an hour,22,entire_home,5.0,https://www.airbnb.com/rooms/30712870,10,0.9
10,180,4.9,2.0,2,True,10,10,10,CAD,98,9452051,2,False,True,False,True,49.25367,Live in the heart of Vancouver,-123.11076,Vancouver,Riley Park,10,0.9,1,6,39,180,nightly,0,,78,entire_home,5.0,https://www.airbnb.com/rooms/20712302,10,0.9
