accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,24,4.76,2.0,1.0,True,10,10,10,CAD,95,30269676,365,False,False,False,True,21.13726,CIRILA´S ROOM :),-86.83693,Cancún,,9,0.85,1,2,19,24,nightly,88,within an hour,108,private_room,5.0,https://www.airbnb.com/rooms/9326209,10,0.9
10,21,4.69,1.0,0.0,True,10,9,10,CAD,94,52196028,258,False,False,False,False,21.160444,Estudio en el centro a 15 minutos de la playa.,-86.843513,Cancún,,9,1.0,1,2,19,21,nightly,100,within an hour,49,entire_home,4.5,https://www.airbnb.com/rooms/20137349,9,1.0
10,22,4.85,1.0,1.0,True,9,10,10,CAD,97,128468895,100,False,False,False,True,21.10918,!!!!!!Cancun Vacation Club!!!!!!!,-86.88458,Cancún,,9,0.97,1,2,23,22,nightly,100,within an hour,93,private_room,5.0,https://www.airbnb.com/rooms/18870123,10,0.98
10,20,4.86,1.0,1.0,True,10,10,10,CAD,97,20287534,90,False,False,False,True,21.101791,Stop&Go safety department near the airport,-86.85496499999999,Alfredo V. Bonfil,,9,0.73,1,2,13,20,nightly,97,within an hour,77,private_room,5.0,https://www.airbnb.com/rooms/31513474,10,0.9
10,21,4.89,1.0,1.0,True,10,10,10,CAD,98,448818,2269,False,False,False,True,21.16494,CANCUN GUEST HOUSE No 6,-86.82795,Cancún,,10,0.8,1,2,28,21,nightly,100,within an hour,90,entire_home,5.0,https://www.airbnb.com/rooms/28301863,10,0.85
10,17,4.79,1.5,1.0,True,10,10,10,CAD,96,68574662,440,False,False,False,False,21.162832,Casa Península-Bienvenido/Welcome Room5 VENTILADOR,-86.847466,Cancún,,9,0.9,1,2,22,17,nightly,100,within an hour,70,private_room,5.0,https://www.airbnb.com/rooms/20539742,10,0.9500000000000001
10,22,4.8100000000000005,1.0,1.0,False,10,10,10,CAD,96,107780395,56,False,False,False,True,21.14671,Habitación Privada  con Alberca y Camastros,-86.84276,Cancún,,10,0.9,2,3,9,22,nightly,100,within an hour,52,private_room,5.0,https://www.airbnb.com/rooms/24577793,10,0.97
10,24,4.83,1.0,1.0,True,10,10,10,CAD,97,1493999,796,False,False,False,True,21.162701,"Private Room with TV + A/C, CENTER, 800m from ADO",-86.833084,Cancún,,10,0.9,1,2,16,24,nightly,100,within an hour,103,private_room,5.0,https://www.airbnb.com/rooms/23201934,10,0.93
10,17,4.94,1.0,1.0,True,10,10,10,CAD,99,77706810,248,False,False,False,True,21.159086,Casa Timul 1 - nice room with a/c and bathroom,-86.85508,Cancún,,9,0.9,1,2,23,17,nightly,100,within an hour,96,private_room,5.0,https://www.airbnb.com/rooms/13524467,10,0.9500000000000001
10,25,4.95,1.0,1.0,True,10,10,10,CAD,99,158448390,86,False,False,False,True,21.15705,Ven a disfrutar de nuestra casa Italo-Francesa,-86.85005,Cancún,,10,1.0,1,2,15,25,nightly,100,within an hour,43,private_room,5.0,https://www.airbnb.com/rooms/21752410,10,1.0
10,22,4.8100000000000005,1.0,1.0,True,9,10,10,CAD,96,11910494,78,False,False,False,True,21.16342,Cozy & well located apartment in Cancún!,-86.83332,Cancún,,10,0.9,1,2,19,22,nightly,90,within an hour,27,entire_home,5.0,https://www.airbnb.com/rooms/32243622,10,0.9500000000000001
10,18,4.75,1.0,1.0,True,9,10,10,CAD,95,82474666,126,False,False,False,True,21.15881,Private Room ,-86.82858,Cancún,,10,1.0,1,2,17,18,nightly,95,within an hour,44,private_room,5.0,https://www.airbnb.com/rooms/32241784,10,1.0
10,20,4.8100000000000005,1.0,1.0,True,10,10,10,CAD,96,448818,2269,False,False,False,True,21.165699,CANCUN GUEST HOUSE No 5,-86.828484,Cancún,,10,0.8,1,2,48,20,nightly,100,within an hour,89,entire_home,5.0,https://www.airbnb.com/rooms/27902057,10,0.85
10,16,4.8,1.5,1.0,True,10,9,10,CAD,96,82826112,162,False,False,False,True,21.16156,"Room in Cancun Downtown,",-86.83168,Cancún,,10,1.0,1,2,12,16,nightly,88,within an hour,40,private_room,5.0,https://www.airbnb.com/rooms/20212052,9,1.0
10,24,4.8,2.0,1.0,True,10,10,10,CAD,96,30269676,365,False,False,False,True,21.13984,ETHNIC ROOM IN CANCUN,-86.83906,Cancún,,9,0.9,1,2,17,24,nightly,88,within an hour,155,private_room,5.0,https://www.airbnb.com/rooms/9965590,10,0.9500000000000001
10,25,4.72,1.0,1.0,True,10,9,10,CAD,94,31555055,1342,False,False,False,False,21.15912,"Downtown Studio, near market 28, AC+ WiFi !",-86.83283,Cancún,,10,1.0,2,3,29,25,nightly,99,within an hour,111,entire_home,4.5,https://www.airbnb.com/rooms/17159245,9,1.0
10,20,4.51,1.0,1.0,True,10,9,10,CAD,90,55980198,202,False,False,False,False,21.16319,(14)Habitación Privada en Cancún Azucenas,-86.82733,Cancún,,10,0.9,1,2,15,20,nightly,100,within an hour,45,entire_home,4.5,https://www.airbnb.com/rooms/30496034,10,0.9
10,21,4.91,1.0,0.0,True,10,10,10,CAD,98,155115059,150,False,False,False,True,21.14591,¡NEW APARTMENT IN  PRINCIPAL AVENUE OF CANCÚN!,-86.87242,Cancún,,9,1.0,1,2,51,21,nightly,95,within an hour,80,entire_home,5.0,https://www.airbnb.com/rooms/23875192,10,1.0
9,17,4.07,1.0,0.0,True,9,9,10,CAD,81,167582575,50,False,False,False,False,21.18177,Oli's house!,-86.815,Cancún,,9,0.8,1,2,15,17,nightly,100,within an hour,44,entire_home,4.0,https://www.airbnb.com/rooms/25970779,8,0.9
10,14,4.89,1.0,1.0,True,10,10,10,CAD,98,238482335,16,False,False,False,False,21.16851,La Casa de las Tejas Verdes Náutica,-86.85162,Cancún,,9,0.8,2,2,8,14,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/34086995,10,0.9
10,16,4.66,1.0,1.0,False,9,10,9,CAD,93,97433800,203,False,False,False,False,21.19598,"Nice, safe and clean private room good location!",-86.8196,Cancún,,9,0.85,1,2,14,16,nightly,97,within an hour,139,private_room,4.5,https://www.airbnb.com/rooms/16442884,9,0.97
9,14,4.63,3.0,1.0,True,10,9,10,CAD,93,96082444,52,False,False,False,False,21.16576,angel yo cancun,-86.82879,Cancún,,10,1.0,1,2,11,14,nightly,100,within an hour,49,private_room,4.5,https://www.airbnb.com/rooms/15148207,9,0.89
10,24,4.66,1.0,1.0,False,10,10,10,CAD,93,2028247,335,False,False,False,False,21.16588,"Nice, Private, Downtown, Kitchen 3",-86.82081,Cancún,,10,0.8,2,3,21,24,nightly,100,within an hour,233,private_room,4.5,https://www.airbnb.com/rooms/409359,10,0.9500000000000001
10,24,4.77,1.0,1.0,True,10,10,10,CAD,95,1493999,796,False,False,False,True,21.162701,"Private Room with TV,  A/C, CENTER, 800m from ADO",-86.833084,Cancún,,9,0.8,1,2,14,24,nightly,100,within an hour,128,private_room,5.0,https://www.airbnb.com/rooms/16425675,10,0.9
10,16,5.0,1.0,1.0,False,10,10,10,CAD,100,238482335,0,False,False,False,False,21.1664,La Casa de las Tejas Verdes Marina,-86.85210000000001,Cancún,,10,0.8,1,2,13,16,nightly,100,within an hour,4,entire_home,5.0,https://www.airbnb.com/rooms/32010469,10,0.9
10,16,4.83,2.0,1.0,False,10,10,10,CAD,97,82682382,234,False,False,False,False,21.145771,Travelers Room with A/C in Downtown Cancun,-86.849228,Cancún,,10,1.0,1,2,22,16,nightly,94,within an hour,46,private_room,5.0,https://www.airbnb.com/rooms/21781241,10,1.0
10,16,4.75,1.0,0.0,True,10,9,10,CAD,95,117581979,65,False,False,False,True,21.14464,LUNA MEXICANA. Estudio independiente,-86.85937,Cancún,,9,1.0,1,3,17,16,nightly,100,within an hour,16,entire_home,5.0,https://www.airbnb.com/rooms/20072471,10,0.85
10,21,4.79,1.0,0.0,True,10,9,10,CAD,96,52196028,258,False,False,False,False,21.160015,"Bonito estudio en el centro, a 15 min de la playa",-86.843544,Cancún,,9,1.0,1,2,9,21,nightly,100,within an hour,67,entire_home,5.0,https://www.airbnb.com/rooms/19858708,10,1.0
10,14,4.71,1.0,1.0,True,10,10,10,CAD,94,31295001,154,False,False,False,False,21.16596,"Habitacion Privada, cerca del mercado 28",-86.8395,Cancún,,9,0.75,1,2,8,14,nightly,100,within an hour,43,private_room,4.5,https://www.airbnb.com/rooms/6029624,9,0.9500000000000001
10,17,4.8,1.5,1.0,True,10,10,10,CAD,96,68574662,440,False,False,False,False,21.16189,Casa Península - Bienvenido/Welcome Room 3,-86.84659,Cancún,,8,0.9,1,2,18,17,nightly,100,within an hour,82,private_room,5.0,https://www.airbnb.com/rooms/20538949,10,0.9500000000000001
10,16,4.75,1.0,1.0,True,10,10,10,CAD,95,187638722,317,False,False,False,False,21.16174,Mi Terraza en Cancún,-86.83463,Cancún,,10,1.0,2,3,23,16,nightly,100,within an hour,12,entire_home,5.0,https://www.airbnb.com/rooms/34044720,9,1.0
10,22,4.86,1.0,1.0,True,10,10,10,CAD,97,31864765,381,False,False,False,False,21.138832,INDEPENDENT ROOM WITH KITCHENETTE 2,-86.840797,Cancún,,10,0.9,1,2,41,22,nightly,100,within an hour,70,entire_home,5.0,https://www.airbnb.com/rooms/12855877,10,0.98
9,25,4.6,1.0,1.0,True,10,9,10,CAD,92,94397912,46,False,False,False,False,21.14488,"Confort, coqueto y asequible",-86.8456,Cancún,,9,0.75,1,3,10,25,nightly,100,within an hour,45,entire_home,4.5,https://www.airbnb.com/rooms/19985954,9,0.88
10,16,4.74,2.0,1.0,False,10,9,10,CAD,95,82682382,234,False,False,False,False,21.145605,White Room with A/C in Downtown Cancun,-86.852058,Cancún,,9,1.0,1,2,19,16,nightly,94,within an hour,43,private_room,5.0,https://www.airbnb.com/rooms/21782641,10,1.0
10,16,4.8,1.0,1.0,False,10,9,10,CAD,96,82826112,162,False,False,False,True,21.16161,Centrica Habitacion en Cancun!!,-86.83154,Cancún,,10,0.9500000000000001,2,3,12,16,nightly,88,within an hour,49,private_room,5.0,https://www.airbnb.com/rooms/20384844,10,1.0
10,20,4.84,1.5,1.0,True,10,10,10,CAD,97,68574662,440,False,False,False,False,21.16209,Casa Península - Bienvenido/Welcome Room 4,-86.84774,Cancún,,9,0.9,1,2,19,20,nightly,100,within an hour,81,private_room,5.0,https://www.airbnb.com/rooms/20539371,10,0.9500000000000001
10,18,4.88,1.5,1.0,True,10,10,10,CAD,98,115362742,88,False,False,False,True,21.15472,Habitación Monarca II,-86.85061,Cancún,,9,0.8,2,2,26,18,nightly,100,within an hour,42,private_room,5.0,https://www.airbnb.com/rooms/18562070,10,0.9
10,17,4.93,1.5,1.0,True,10,10,10,CAD,99,157079463,83,False,False,False,True,21.15847,Bernie's Joint House,-86.84303,Cancún,,10,1.0,1,2,28,17,nightly,100,within an hour,75,private_room,5.0,https://www.airbnb.com/rooms/21631200,10,0.96
10,16,4.64,1.0,1.0,False,10,9,10,CAD,93,18257340,92,False,False,False,False,21.156263,Dulce Hogar,-86.836967,Cancún,,10,0.7000000000000001,1,2,1,16,nightly,88,within a few hours,77,private_room,4.5,https://www.airbnb.com/rooms/3624514,10,0.9
10,16,4.88,1.0,1.0,True,10,9,10,CAD,98,84107793,59,False,False,False,True,21.15446,"Private, Comfy, Convenient Clean Room at DT",-86.84834,Cancún,,10,1.0,1,2,14,16,nightly,90,within an hour,57,private_room,5.0,https://www.airbnb.com/rooms/23669415,10,0.9
10,20,4.33,1.0,1.0,True,10,9,9,CAD,87,91917993,380,False,False,False,False,21.183611,"Lombeach House, Deluxe Apartment. 2 people",-86.816452,Cancún,,9,0.7000000000000001,1,2,20,20,nightly,100,within an hour,9,entire_home,4.5,https://www.airbnb.com/rooms/32790415,10,0.9
10,25,4.77,1.0,2.0,True,10,10,10,CAD,95,33238676,123,False,False,False,True,21.14231,EXCELLENT 2 BR APARMENT W/A.C. IN DOWNTOWN.,-86.84461,Cancún,,10,0.9,2,4,35,25,nightly,100,within an hour,90,entire_home,5.0,https://www.airbnb.com/rooms/16881092,9,0.9500000000000001
10,16,4.68,2.0,1.0,False,10,10,10,CAD,94,82682382,234,False,False,False,False,21.14459,Frida Kahlo Room with A/C in Downtown Cancun,-86.84848,Cancún,,9,1.0,1,2,31,16,nightly,94,within an hour,72,private_room,4.5,https://www.airbnb.com/rooms/21780488,9,0.9
10,21,4.84,1.0,0.0,True,10,9,10,CAD,97,182412655,107,False,False,False,True,21.15992,Bonita habitación privada a 20 minutos de la playa,-86.84557,Cancún,,9,0.85,1,2,13,21,nightly,90,within an hour,85,private_room,5.0,https://www.airbnb.com/rooms/24337817,9,0.9
10,21,5.0,1.0,1.0,True,10,10,10,CAD,100,209895018,13,False,False,False,False,21.15723,Hermoso Estudio Ubicado en el Corazón de Cancún,-86.83896,Cancún,,10,0.85,2,3,30,21,nightly,100,within an hour,13,private_room,5.0,https://www.airbnb.com/rooms/33617703,10,0.9
10,22,4.79,1.5,1.0,False,10,10,10,CAD,96,180916162,48,False,False,False,False,21.142254,Small oasis at 10mn  from hotel zone wifi/ac,-86.83268,Cancún,,10,0.85,1,2,20,22,nightly,100,within an hour,48,private_room,5.0,https://www.airbnb.com/rooms/24036805,10,0.9
9,14,4.71,1.0,1.0,True,10,9,10,CAD,94,201047070,42,False,False,False,False,21.1629,Habitación en departamento en el centro de Cancún,-86.83963,Cancún,,9,0.8,1,2,6,14,nightly,100,within a few hours,41,private_room,4.5,https://www.airbnb.com/rooms/26737652,9,0.9
8,18,4.38,1.0,0.0,True,9,10,9,CAD,88,141786747,16,False,False,False,False,21.1789,"Quédate en Cancún, cerca del ferry a isla",-86.81854,Cancún ,,8,0.8,1,2,7,18,nightly,100,within an hour,13,entire_home,4.5,https://www.airbnb.com/rooms/32821491,9,0.9500000000000001
10,17,4.74,1.0,0.0,True,10,10,10,CAD,95,133596693,25,False,False,False,False,21.157499,ESTUDIO SOLYMAR .. Super Céntrico..,-86.836472,Cancún,,10,0.85,2,2,22,17,nightly,100,within an hour,23,entire_home,5.0,https://www.airbnb.com/rooms/30396031,10,0.9
10,22,4.8100000000000005,1.0,1.0,True,10,10,10,CAD,96,177410301,76,False,False,False,True,21.11482,Lilo's House (Private room w/Private Bathroom),-86.87575,Cancún,,9,0.8,1,2,25,22,nightly,100,within an hour,42,private_room,5.0,https://www.airbnb.com/rooms/23837701,10,0.92
10,21,4.85,1.0,0.0,True,10,10,10,CAD,97,162530853,326,False,False,False,False,21.15964,"Deluxe 2 , habitación privada, private room",-86.8266,Cancún,,10,1.0,1,2,14,21,nightly,100,within an hour,71,private_room,5.0,https://www.airbnb.com/rooms/27027137,9,1.0
10,22,4.91,1.0,1.0,True,10,10,10,CAD,98,109485471,122,False,False,False,True,21.139803,DEPARTAMENTO NIPCHUPTE 2,-86.8843,Cancún,,9,0.7000000000000001,1,2,12,22,nightly,100,within an hour,46,entire_home,5.0,https://www.airbnb.com/rooms/18754474,10,0.85
10,20,4.88,1.0,1.0,True,10,10,10,CAD,98,18846427,98,False,False,False,True,21.12487,Comfy Room Great for Relaxing Near the Airport!,-86.836906,Cancún,,9,1.0,1,2,11,20,nightly,100,within an hour,41,private_room,5.0,https://www.airbnb.com/rooms/19671491,10,1.0
9,21,4.48,1.0,1.0,True,9,10,9,CAD,90,91917993,380,False,False,False,False,21.182337,Manatee Lagoon House Single Suite 4a,-86.813873,Cancún,,8,0.8,1,2,20,21,nightly,100,within an hour,56,private_room,4.5,https://www.airbnb.com/rooms/24760436,9,1.0
10,22,4.71,1.0,1.0,True,10,9,10,CAD,94,83551052,129,False,False,False,False,21.14598,"Adi y Pada, room with A/C private bathroom",-86.84702,Cancún,,9,0.77,1,2,15,22,nightly,100,within an hour,63,private_room,4.5,https://www.airbnb.com/rooms/14822453,9,0.89
9,22,4.6,1.0,1.0,True,10,10,9,CAD,92,99006487,11,False,False,False,False,21.131668,Cancun shared  house w/ pool (king bed),-86.841484,Cancun,,9,0.64,1,2,25,22,nightly,100,within an hour,10,private_room,4.5,https://www.airbnb.com/rooms/30315932,10,0.81
10,20,4.75,1.5,1.0,True,10,10,10,CAD,95,68574662,440,False,False,False,False,21.16202,Casa Península - Bienvenido/Welcome Room 2 A/A,-86.8478,Cancún,,9,0.9,1,2,19,20,nightly,100,within an hour,20,private_room,5.0,https://www.airbnb.com/rooms/20538472,10,0.9500000000000001
8,17,4.0,1.0,1.0,True,8,10,10,CAD,80,239449406,1,False,False,True,False,21.1615,Departamento céntrico por el mercado 28.,-86.83948,Cancún,,8,1.0,1,2,13,17,nightly,100,within a few hours,1,entire_home,,https://www.airbnb.com/rooms/35469666,10,1.0
9,20,4.64,2.0,2.0,True,9,9,10,CAD,93,144467832,118,False,False,False,False,21.14508,Oportunidad!APTO DE 2 HABITACIONES COMUNICADAS !!,-86.87493,Cancún,,9,0.8,3,5,13,20,nightly,100,within an hour,66,entire_home,4.5,https://www.airbnb.com/rooms/20266041,9,1.0
10,24,4.76,1.0,0.0,True,10,10,10,CAD,95,183036171,140,False,False,False,True,21.16196,"CANCUN CENTRO # 1-A
Downton Cancún 
NO ESCALERAS",-86.83172,"Cancún , Benito, Juarez.",,10,0.75,1,2,42,24,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/32299493,10,0.9
9,21,4.64,1.0,1.0,True,9,9,9,CAD,93,55922093,109,False,False,False,False,21.16329,Casa moreletti,-86.83182,Cancún,,9,1.0,1,2,8,21,nightly,100,within an hour,69,private_room,4.5,https://www.airbnb.com/rooms/25553528,9,1.0
10,21,4.64,1.0,1.0,True,10,9,10,CAD,93,83953655,224,False,False,False,False,21.164099,Studio 5 min walking to ADO Station/Free Tequila,-86.828613,Cancún,,10,0.9,1,3,28,21,nightly,100,within an hour,90,entire_home,4.5,https://www.airbnb.com/rooms/20254765,9,0.9500000000000001
10,14,4.79,1.5,1.0,True,10,10,10,CAD,96,137001374,78,False,False,False,True,21.12939,Room Sand,-86.87869,Cancún,,9,0.7000000000000001,1,2,12,14,nightly,90,within a few hours,57,private_room,5.0,https://www.airbnb.com/rooms/22160669,9,0.9
